ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label,Has Open Issues
ckmceakie001m3a689990a6yk,ckm90prrw1tog0rerhmpcdark,"@Alliana07 it didn't make any sense to me, the suicide thing. I refuse to believe that that is actually what happened. ","{""objects"":[],""classifications"":[{""featureId"":""ckmceajor001l3a68l14z5fzl"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmceajor001k3a68mrutdzuj"",""schemaId"":""ckm91m8fq0s4w0z9y9phnbtio"",""title"":""Very Negative"",""value"":""very_negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922095000,1615922169416,10.209,1467838433,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmceakie001m3a689990a6yk,0
ckmceavmw001p3a682igyrm9w,ckm90prun1y4s0rer71rwh76n,@meganh93 same it has been drizzling all day  if u are going to rain might as well pour.,"{""objects"":[],""classifications"":[{""featureId"":""ckmceapoz001o3a68tfp2lhs1"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmceapoz001n3a68xo2b35ek"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922110000,1615922170089,13.931,1468179307,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmceavmw001p3a682igyrm9w,0
ckmceb1yc001u3a68ctf61zjv,ckm90pru11w1s0rerd44v23l3,homework homework homework ,"{""objects"":[],""classifications"":[{""featureId"":""ckmceaxpm001r3a68yrjvol9e"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmceb13a001t3a684gh49i8j"",""schemaId"":""ckm91m8fq0s4t0z9ycjmq41lx"",""title"":""Neutral"",""value"":""neutral""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922118000,1615922170250,7.795,1468032348,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmceb1yc001u3a68ctf61zjv,0
ckmcebg4q001y3a683xuztdqi,ckm90prrx1ts00rer07mg0nlf,@twista202 I still haven't read the 9th&amp;10th Princess diaries  Saving Francesca made me cry at the end. Hmm those are easy books.,"{""objects"":[],""classifications"":[{""featureId"":""ckmcebd40001w3a68oib9v2f6"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmcebexx001x3a68gxghg707"",""schemaId"":""ckm91m8fp0s4s0z9yhtj0b2y4"",""title"":""Positive"",""value"":""positive""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922136000,1615922171055,15,1467843647,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmcebg4q001y3a683xuztdqi,0
ckmcebmj700213a68b4uj40ke,ckm90prup1y8c0rer1lv60ais,@Amelia_Torode Have fun shopping ... but bear in mind the horrible forex truth  http://bit.ly/kHBN  ,"{""objects"":[],""classifications"":[{""featureId"":""ckmceblr400203a68pkhbe3gd"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmceblr4001z3a68dylxfrvw"",""schemaId"":""ckm91m8fp0s4s0z9yhtj0b2y4"",""title"":""Positive"",""value"":""positive""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922145000,1615922171354,7.935,1468191216,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmcebmj700213a68b4uj40ke,0
ckmcebrtc00243a68anrgd0e6,ckm90pru21w5c0rer3z8td8fi,Completely wiped and reloaded the 8900.... Lost all BBM contacts    Going to bed sad.,"{""objects"":[],""classifications"":[{""featureId"":""ckmcebqx500233a68bm80ziek"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmcebqx500223a680aq82k6j"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922152000,1615922172000,6.415,1468036478,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmcebrtc00243a68anrgd0e6,0
ckmcebx2c00273a68c9fnqna0,ckm90prry1tvk0rerd0in7ggq,I'm not still up I swear. Why do I keep losing. gaining. losing. gaining. tweeps?  So heart wrenching.,"{""objects"":[],""classifications"":[{""featureId"":""ckmcebvi200263a68ji25c6ei"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmcebvi200253a68o1f007bc"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922158000,1615922172322,5.001,1467857221,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmcebx2c00273a68c9fnqna0,0
ckmcec0q9002a3a68dqi7hu8k,ckm90pruq1yc80rer6hlud36w,.. sad to hear about the discovery of the little girl from Tracy. Her poor family ,"{""objects"":[],""classifications"":[{""featureId"":""ckmcebzue00293a68m2sqiygm"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmcebzue00283a682yo4yyx2"",""schemaId"":""ckm91m8fq0s4w0z9y9phnbtio"",""title"":""Very Negative"",""value"":""very_negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922163000,1615922173000,4.346,1468195621,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmcec0q9002a3a68dqi7hu8k,0
ckmcec77c002f3a686d168v7g,ckm90pru31w980rer3byvhjqw,@RachelCmrn I don't like goodnights ,"{""objects"":[],""classifications"":[{""featureId"":""ckmcec37q002c3a68vj8rud55"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmcec68v002e3a68bobrbhpv"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922172000,1615922281000,7.992,1468043967,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmcec77c002f3a686d168v7g,0
ckmcecc17002i3a68cir7ly4w,ckm90prrz1tzg0reranyv3ps4,@GuruMN but this is canada  canada is weird. we're supposed to get snow through wednesday. ugh.,"{""objects"":[],""classifications"":[{""featureId"":""ckmcecbak002h3a68qcki9xj3"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmcecbak002g3a68nypz2cns"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922178000,1615922281041,5.729,1467863633,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmcecc17002i3a68cir7ly4w,0
ckmcecijd002o3a68qzbugl7p,ckm90pruq1yfs0rerd8f0dqiz,Our trip has been canceled. See the latest blog post for info  http://kiwinova.blogspot.com/,"{""objects"":[],""classifications"":[{""featureId"":""ckmcecf9s002k3a68z44gsse0"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmcechoo002n3a68h1qe16kr"",""schemaId"":""ckm91m8fq0s4t0z9ycjmq41lx"",""title"":""Neutral"",""value"":""neutral""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922186000,1615922281352,8.028,1468205490,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmcecijd002o3a68qzbugl7p,0
ckmcecmcj002r3a68v2f7fgtv,ckm90pru41wcs0rer4c0o805k,"bedtime, school tomorrow, and i still have no books  being broke suckssss","{""objects"":[],""classifications"":[{""featureId"":""ckmcecll9002q3a68mclg1juw"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmcecll9002p3a68v411ddlm"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922191000,1615922282000,4.546,1468052359,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmcecmcj002r3a68v2f7fgtv,0
ckmcecpog002u3a688d92ck80,ckm90prs01u300rer7xsoaw6r,@miss_om Aww  I know I felt like that yesterday at work ,"{""objects"":[],""classifications"":[{""featureId"":""ckmcecoxn002t3a68uqiqpdax"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmcecoxn002s3a683k2ue98x"",""schemaId"":""ckm91m8fq0s4t0z9ycjmq41lx"",""title"":""Neutral"",""value"":""neutral""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922195000,1615922282183,3.933,1467873592,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmcecpog002u3a688d92ck80,0
ckmcecskd002x3a68f4b3pko6,ckm90prus1yjc0rer5d432k7z,Doing my taxes. Not in the best mood because of this ,"{""objects"":[],""classifications"":[{""featureId"":""ckmcecrp0002w3a6801h8fsbq"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmcecrp0002v3a688kbz41fb"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922199000,1615922282389,3.371,1468210470,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmcecskd002x3a68f4b3pko6,0
ckmcecyjz00303a68vvnlsmls,ckm90pru51wgc0rer5a6g6gg6,@thesage1014 I wish I could! Gotta work though ,"{""objects"":[],""classifications"":[{""featureId"":""ckmcecxg7002z3a687nk22nky"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmcecxg7002y3a685xtv5vci"",""schemaId"":""ckm91m8fp0s4s0z9yhtj0b2y4"",""title"":""Positive"",""value"":""positive""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922207000,1615922283000,7.383,1468061448,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmcecyjz00303a68vvnlsmls,0
ckmced14i00333a68j1z8hp2d,ckm90prs11u6k0rere41u32l3,@bostongarden I miss bentley ,"{""objects"":[],""classifications"":[{""featureId"":""ckmced04l00323a68poqq8uim"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmced04l00313a689hfo3m0n"",""schemaId"":""ckm91m8fp0s4s0z9yhtj0b2y4"",""title"":""Positive"",""value"":""positive""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922210000,1615922283354,2.927,1467880463,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmced14i00333a68j1z8hp2d,0
ckmced53n00363a68zyrptg2p,ckm90prus1ymw0reram30cz43,me and @maddeh are so in sync that both of our stummics hurt right now ,"{""objects"":[],""classifications"":[{""featureId"":""ckmced4ct00353a68hz8ryb3x"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmced4ct00343a682xl06rb5"",""schemaId"":""ckm91m8fp0s4s0z9yhtj0b2y4"",""title"":""Positive"",""value"":""positive""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922216000,1615922284000,4.644,1468216313,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmced53n00363a68zyrptg2p,0
ckmcedeto003a3a68ju7s1f3k,ckm90pru61wjw0rer8pfg5zr1,@gracedent it's her &quot;hair&quot; I can't deal with ,"{""objects"":[],""classifications"":[{""featureId"":""ckmced8d600383a689704m2i8"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmcedadi00393a68fxt4vev5"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922228000,1615922284288,12.101,1468068303,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmcedeto003a3a68ju7s1f3k,0
ckmcediej003d3a68sqw2ymfk,ckm90prtf1ua40rer5eq16vd5,@qweendassah no...he's still miss'n... ,"{""objects"":[],""classifications"":[{""featureId"":""ckmcedhf9003c3a68n629cut4"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmcedhf9003b3a685y8rhjtp"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922233000,1615922285000,4.234,1467892515,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmcediej003d3a68sqw2ymfk,0
ckmcednrd003g3a68it7r9mow,ckm90prut1yqg0rer3jqd05ql,@schnicklefritz OMG! I have the same problem! I lent it to someone and they never gave it back!!! ,"{""objects"":[],""classifications"":[{""featureId"":""ckmcedm3l003f3a68s94b0cxu"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmcedm3l003e3a68jz8u75e5"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922240000,1615922285234,6.565,1468223982,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmcednrd003g3a68it7r9mow,0
ckmcedtva003j3a68p41knas9,ckm90pru61wng0rergkj68iye,cant believe i have to go all the way to Barnes for work today....instead of a 5minute walk to St Johns Wood ,"{""objects"":[],""classifications"":[{""featureId"":""ckmcedszd003i3a68f29m970f"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmcedszd003h3a68h46g5kc5"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922248000,1615922286000,7.534,1468075102,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmcedtva003j3a68p41knas9,0
ckmcedzfp003m3a68933gjk9r,ckm90prtj1udo0rer24njcez5,"@griffmiester no exchanging for me, my laptop hasn't arrived ","{""objects"":[],""classifications"":[{""featureId"":""ckmcedxxx003l3a68ugohgsmz"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmcedxxx003k3a68bc6kzjoj"",""schemaId"":""ckm91m8fq0s4t0z9ycjmq41lx"",""title"":""Neutral"",""value"":""neutral""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922255000,1615922286421,6.833,1467896996,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmcedzfp003m3a68933gjk9r,0
ckmceebuw003q3a68lkowgzyn,ckm90pruu1yu00rer3yyhb1qb,"found my Sana...and has realized, that just like a white girl, I eat my problems ","{""objects"":[],""classifications"":[{""featureId"":""ckmcee7ua003o3a68m11to57u"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmcee9io003p3a685y8ke32q"",""schemaId"":""ckm91m8fp0s4s0z9yhtj0b2y4"",""title"":""Positive"",""value"":""positive""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922271000,1615922287349,15.698,1468231833,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmceebuw003q3a68lkowgzyn,0
ckmceegm7003t3a68v8hett8h,ckm90pru71wr00rer6lvi6kxo,Foot is out of commission  ouch! Running this morning did not help...not smart.,"{""objects"":[],""classifications"":[{""featureId"":""ckmceefj4003s3a68v14k8y4c"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmceefj4003r3a68tf9k30xs"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922277000,1615922288000,5.79,1468082561,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmceegm7003t3a68v8hett8h,0
ckmceemrx003w3a68ly2taalq,ckm90prtk1uh80rer55fk2fjv,Time to move my posterior  and lose some fat. My articulation are creaking so no more running  but Iï¿½m drool for some swimming,"{""objects"":[],""classifications"":[{""featureId"":""ckmceem27003v3a685y0cijug"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmceem27003u3a68rntc2450"",""schemaId"":""ckm91m8fp0s4s0z9yhtj0b2y4"",""title"":""Positive"",""value"":""positive""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922285000,1615922405000,7.555,1467906496,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmceemrx003w3a68ly2taalq,0
ckmceeqwx003z3a688aox4y4a,ckm90pruw1yxk0rer1t8d5kdb,wow my x60s is dead ,"{""objects"":[],""classifications"":[{""featureId"":""ckmceepze003y3a687ia0wl71"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmceepze003x3a682v0vnmy9"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922290000,1615922405419,4.79,1468239618,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmceeqwx003z3a688aox4y4a,0
ckmceevk000423a68spim44fk,ckm90pru81wuk0rer0527gnhn,So glad I made it through work - with an extra hour too and my paycheck.  Still waiting on the one I lost though ,"{""objects"":[],""classifications"":[{""featureId"":""ckmceeuri00413a6880uz24uw"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmceeuri00403a68tcansns3"",""schemaId"":""ckm91m8fp0s4s0z9yhtj0b2y4"",""title"":""Positive"",""value"":""positive""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922296000,1615922406000,5.589,1468093373,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmceevk000423a68spim44fk,0
ckmceeyyo00453a68vnwmw6vy,ckm90prtl1uks0rerba50ayxf,"@ellievolia If oooonly we were really so lucky, eh? And awh  Definitely too early for work.","{""objects"":[],""classifications"":[{""featureId"":""ckmceey9000443a680fe6ftyo"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmceey9000433a689enct7oj"",""schemaId"":""ckm91m8fp0s4s0z9yhtj0b2y4"",""title"":""Positive"",""value"":""positive""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922301000,1615922406212,3.986,1467914916,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmceeyyo00453a68vnwmw6vy,0
ckmcef4rf00483a68phge19tk,ckm90prux1z140rercgzkd22z,@BobbyLy Nah gentlemen. I got class at 8AM on Wednesdays.  But thanks anyway!&lt;3,"{""objects"":[],""classifications"":[{""featureId"":""ckmcef3vq00473a68ms4cu305"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmcef3vq00463a68e3yohdq8"",""schemaId"":""ckm91m8fp0s4s0z9yhtj0b2y4"",""title"":""Positive"",""value"":""positive""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922308000,1615922407000,7.116,1468246942,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmcef4rf00483a68phge19tk,0
ckmcef9u4004b3a6806gamsoz,ckm90pru91wy40rer42ct8kdn,@Flawless326 Why did my baby have to eat 3 prunes today and now he finally went ! My poor baby ,"{""objects"":[],""classifications"":[{""featureId"":""ckmcef91e004a3a6830yt3f6p"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmcef91e00493a684iv1mxdb"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922315000,1615922407056,6.173,1468100148,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmcef9u4004b3a6806gamsoz,0
ckmcefcv2004e3a689qvuxf8t,ckm90prtl1uoc0rer2cy48kps,@B_Barnett I did not really see that coming ,"{""objects"":[],""classifications"":[{""featureId"":""ckmcefc7q004d3a68ia46vlz3"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmcefc7q004c3a68h3bjbg0s"",""schemaId"":""ckm91m8fq0s4t0z9ycjmq41lx"",""title"":""Neutral"",""value"":""neutral""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922319000,1615922407365,3.124,1467923247,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmcefcv2004e3a689qvuxf8t,0
ckmceffco004h3a68nkrntblr,ckm90pruy1z4o0rer24r29tx4,Misses Rach already ,"{""objects"":[],""classifications"":[{""featureId"":""ckmcefesk004g3a68pwbzs2la"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmcefesk004f3a68mke6zpdz"",""schemaId"":""ckm91m8fp0s4s0z9yhtj0b2y4"",""title"":""Positive"",""value"":""positive""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922323000,1615922408000,2.838,1468253653,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmceffco004h3a68nkrntblr,0
ckmcefkip004k3a68a5w4jbop,ckm90prua1x1o0rerdxs8co8c,VIP guests today -________-&quot;   blohheeee       I HATE it ,"{""objects"":[],""classifications"":[{""featureId"":""ckmcefjoc004j3a68phjypgmb"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmcefjoc004i3a68o36q6vhm"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922329000,1615922408267,5.07,1468107293,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmcefkip004k3a68a5w4jbop,0
ckmcefy9n004n3a68ji1o5piq,ckm90prtm1urw0rerber37spb,"@Appomattox_News Thank you! However, I hate to be on the same list that includes 2 convicts.  ","{""objects"":[],""classifications"":[{""featureId"":""ckmcefp03004m3a685gllinl5"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmcefp03004l3a68if8d714l"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922347000,1615922409321,17.375,1467930220,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmcefy9n004n3a68ji1o5piq,0
ckmceg1sy004q3a68bltas6s1,ckm90pruz1z880rer1fxte1sf,@marcellariley it was a repeat tonight for Gossip Girl ,"{""objects"":[],""classifications"":[{""featureId"":""ckmceg0rn004p3a68xy9y4t39"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmceg0rn004o3a68qc4noaz0"",""schemaId"":""ckm91m8fq0s4t0z9ycjmq41lx"",""title"":""Neutral"",""value"":""neutral""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1615922351000,1615922410000,4.169,1468260740,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmceg1sy004q3a68bltas6s1,0
